# index, name, date, _pos
520,9805019,,"array([-35.47215642,   2.16151698])"
521,9805112,,"array([-35.20213688,   2.20339997])"
522,9805170,,"array([-35.43485785,   2.12639999])"
523,9806155,,"array([-35.47088094,   2.2314222 ])"
524,9807138,,"array([-35.47779503,   2.25657472])"
525,9807235,1998-07-03,"array([-35.54624073,   2.34734503])"
526,9808141,,"array([-35.48780375,   2.16781905])"
527,9809111,,"array([-35.49231139,   2.20862402])"
528,9810163,,"array([-35.01267346,   2.13295697])"
529,9402119,,"array([-35.81448999,   2.77402038])"
530,9610162,,"array([-35.53709764,   2.78213909])"
531,9706110,,"array([-35.67642905,   2.4864513 ])"
532,9706226,1997-06-03,"array([-35.56838381,   2.88197242])"
533,9801139,,"array([-35.78757886,   2.64241723])"
534,9802202,1998-01-31,"array([-35.3281523 ,   2.97676354])"
535,9803224,1998-03-03,"array([-35.30931316,   3.00633538])"
536,9804176,,"array([-35.54552849,   2.61141783])"
537,9807096,,"array([-35.57771196,   2.60408609])"
538,9602154,,"array([-35.70961914,   2.86216342])"
539,9405012,,"array([-35.89256677,   2.7981691 ])"
540,9403096,,"array([-35.66875974,   2.82729768])"
541,9403187,,"array([-35.65275561,   2.93444623])"
542,9508091,,"array([-35.12293437,   2.52594372])"
543,9610151,,"array([-35.25323017,   2.80722669])"
544,9706195,,"array([-35.13851968,   2.64317735])"
545,9707013,,"array([-35.21858934,   2.55007684])"
546,9707044,,"array([-35.1447376 ,   2.03305526])"
547,9801009,,"array([-35.72761428,   2.29627727])"
548,9806140,,"array([-35.12801531,   2.14563038])"
549,9812170,,"array([-35.23957624,   2.19153412])"
550,9901126,,"array([-35.42157468,   2.36435096])"
551,9901137,,"array([-35.51102382,   2.71626038])"
552,9610148,,"array([-35.2064448 ,   2.09109946])"
553,9610249,1996-10-04,"array([-35.13787573,   1.96661808])"
554,9611159,,"array([-35.21104823,   2.10560684])"
555,9611173,,"array([-35.16277841,   2.06217716])"
556,9612080,,"array([-35.22457549,   1.99554222])"
557,9709027,,"array([-35.07558169,   1.92524963])"
558,9711098,,"array([-35.41786232,   2.47760177])"
559,9711200,,"array([-34.89616517,   2.08867383])"
560,9712086,,"array([-35.35527839,   2.38347291])"
561,9812135,,"array([-35.47361597,   2.07635617])"
562,9901042,,"array([-35.50480065,   2.35402474])"
563,9902160,,"array([-35.52093745,   2.30050117])"
564,9903123,,"array([-35.48185863,   2.27794302])"
565,9904207,1999-04-01,"array([-35.43495609,   2.19347093])"
566,9905006,,"array([-35.41971969,   2.29441242])"
567,9905080,,"array([-35.5048102 ,   2.14191365])"
568,9905195,,"array([-35.48900947,   2.02127025])"
569,9907061,,"array([-35.47613134,   2.68362068])"
570,9908091,,"array([-35.73330432,   2.52363601])"
571,9908126,,"array([-35.39132573,   2.31777681])"
572,9403123,,"array([-35.6641877 ,   2.64980282])"
573,9605201,1996-05-02,"array([-35.37693041,   2.17529441])"
574,9803205,1998-02-28,"array([-35.18889517,   2.51903536])"
575,9807040,,"array([-35.5763304 ,   2.23437744])"
576,9902098,,"array([-35.48142687,   1.98966993])"
577,9903031,,"array([-35.64831741,   2.45334606])"
578,9904104,,"array([-35.18985695,   1.97020549])"
579,9905032,,"array([-35.47854953,   2.05810003])"
580,9907189,,"array([-35.66008115,   2.27594636])"
581,9907200,,"array([-35.3909058,   1.8609183])"
582,9908041,,"array([-35.47509864,   1.92779552])"
583,9212115,,"array([-36.20382131,   1.32076419])"
584,9511169,,"array([-36.24583809,   1.67308073])"
585,9810157,,"array([-35.55801827,   2.49134394])"
586,9810064,,"array([-35.7881015 ,   2.82877729])"
587,9903224,1999-03-02,"array([-35.13834722,   2.1743101 ])"
588,9907178,,"array([-35.43499824,   2.33701432])"
589,9908142,,"array([-35.37857059,   1.54701529])"
590,9909101,,"array([-35.32647217,   2.15723683])"
591,9904115,,"array([-35.53907034,   2.79936158])"
592,9910216,1999-10-04,"array([-35.69241977,   2.87480314])"
593,1002,2000-01-01,"array([-34.52212489,   2.63128134])"
594,9201007,,"array([-34.59530294,   2.7934554 ])"
595,9204031,,"array([-34.47602787,   3.06803748])"
596,9210123,,"array([-34.35007725,   2.98856677])"
597,9304062,,"array([-34.59407376,   3.04251373])"
598,9306005,,"array([-34.02344157,   3.34918473])"
599,9402089,,"array([-34.40189173,   3.12058821])"
600,9604090,,"array([-34.63386016,   2.70446179])"
601,9803235,1998-03-04,"array([-34.71556585,   2.76356837])"
602,9807051,,"array([-34.58830299,   2.71237343])"
603,9809015,,"array([-34.61931124,   2.45079653])"
604,9810063,,"array([-34.7681056 ,   2.17439983])"
605,9812035,,"array([-34.86087898,   2.34982477])"
606,9902125,,"array([-34.74951377,   2.27395607])"
607,9902155,,"array([-34.72131747,   2.28577101])"
608,9904017,,"array([-34.75523948,   2.2992369 ])"
609,9905012,,"array([-34.35517322,   2.66541076])"
610,9905210,1999-05-03,"array([-34.47571307,   2.65159455])"
611,9906064,,"array([-34.48236679,   2.56371939])"
612,9906194,,"array([-34.77066849,   2.30195393])"
613,9907070,,"array([-34.83162781,   2.51665962])"
614,9907209,1999-07-01,"array([-34.4835976 ,   2.58390491])"
615,9908076,,"array([-34.45919653,   2.68201425])"
616,9908116,,"array([-34.58901481,   2.51995096])"
617,9908186,,"array([-34.51740785,   2.73979054])"
618,9909001,,"array([-34.45342792,   2.80459021])"
619,9909041,,"array([-34.72228556,   2.41920011])"
620,9909053,,"array([-34.38483082,   2.6705863 ])"
621,9909058,,"array([-34.59427689,   2.60611958])"
622,9909121,,"array([-34.66960801,   2.40863264])"
623,9909134,,"array([-34.49327247,   2.5598107 ])"
624,9910149,,"array([-34.35882085,   2.56414967])"
625,9910219,1999-10-04,"array([-34.32277617,   2.67012785])"
626,9912012,,"array([-34.74442833,   2.21416751])"
627,9912118,,"array([-34.24709485,   2.62240552])"
628,9912132,,"array([-34.77576129,   2.3665349 ])"
629,9912187,,"array([-34.44638904,   2.5781375 ])"
630,9202037,,"array([-34.24329008,   2.3003139 ])"
631,9206004,,"array([-34.49895617,   2.91698184])"
632,9209116,,"array([-34.70533515,   2.46174736])"
633,9202014,,"array([-34.38292082,   2.55337241])"
634,9203083,,"array([-34.43822592,   2.81746193])"
635,9212020,,"array([-34.42344081,   3.03438851])"
636,9307049,,"array([-34.9502567 ,   2.32087743])"
637,9309089,,"array([-33.53662094,   2.69946109])"
638,9402085,,"array([-34.32966441,   2.85866555])"
639,9403058,,"array([-35.06986616,   2.88725969])"
640,9405124,,"array([-34.93649563,   2.37753401])"
641,9409119,,"array([-34.70186602,   2.8964449 ])"
642,9411170,,"array([-34.54173588,   3.04261696])"
643,9501073,,"array([-33.46615737,   2.69748778])"
644,9503114,,"array([-34.73352426,   2.8225101 ])"
645,9510097,,"array([-34.97005459,   2.56691607])"
646,9511131,,"array([-35.08216252,   3.24122903])"
647,9512031,,"array([-34.93483689,   2.53738429])"
648,9512127,,"array([-34.85920501,   2.64156041])"
649,9601075,,"array([-33.96800062,   2.51142979])"
650,9602126,,"array([-34.27731019,   2.52258949])"
651,9603074,,"array([-35.34995308,   2.95217271])"
652,9511203,1995-11-01,"array([-34.81327987,   2.55291363])"
653,9601150,,"array([-35.03684937,   2.44974369])"
654,9605136,,"array([-34.91334012,   2.81821459])"
655,9606036,,"array([-35.24209825,   2.73357946])"
656,9608019,,"array([-34.89963708,   2.91194604])"
657,9608173,,"array([-34.76446127,   2.70201413])"
658,9609209,1996-08-30,"array([-34.92388309,   2.7486835 ])"
659,9611134,,"array([-34.90889644,   2.74022006])"
660,9611196,,"array([-35.19383002,   2.82544291])"
661,9701048,,"array([-35.08155493,   2.58585194])"
662,9704177,,"array([-34.99533429,   2.9489404 ])"
663,9706171,,"array([-34.97354326,   3.04411044])"
664,9707143,,"array([-34.90685626,   2.99519603])"
665,9707208,1997-07-01,"array([-34.94429518,   3.01775733])"
666,9707223,1997-07-02,"array([-34.929462  ,   3.03365173])"
667,9708031,,"array([-34.97954894,   2.98007403])"
668,9709043,,"array([-34.95544131,   2.95177766])"
669,9709049,,"array([-35.25485042,   2.94358404])"
670,9709214,1997-09-02,"array([-34.87878985,   2.95640777])"
671,9710208,1997-10-01,"array([-34.86087172,   2.92244427])"
672,9711080,,"array([-35.0894007 ,   2.84298945])"
673,9711197,,"array([-34.84797093,   3.02836377])"
674,9712214,1997-12-01,"array([-34.81600836,   2.9167769 ])"
675,9801030,,"array([-34.87070501,   3.011666  ])"
676,9801087,,"array([-34.89848706,   2.82443259])"
677,9801123,,"array([-34.92958336,   3.05201853])"
678,9801204,1998-01-01,"array([-34.97287812,   3.10311577])"
679,9802111,,"array([-34.89782425,   3.17999745])"
680,9802148,,"array([-35.17284729,   2.93792961])"
681,9504019,,"array([-34.46019261,   2.31013075])"
682,9607011,,"array([-35.20777997,   2.53844453])"
683,9607043,,"array([-34.80432052,   2.80117913])"
684,9611079,,"array([-34.77846896,   2.86589783])"
685,9704186,,"array([-34.91649628,   2.46921075])"
686,9707207,1997-07-01,"array([-35.13757358,   2.38749965])"
687,9710244,1997-10-05,"array([-35.09687426,   2.32325935])"
688,9801160,,"array([-34.99729132,   2.62349669])"
689,9802030,,"array([-34.11493291,   2.95374723])"
690,9803084,,"array([-34.09652211,   3.16381955])"
691,9803116,,"array([-35.02337039,   2.43608055])"
692,9803156,,"array([-34.12730641,   3.01538228])"
693,9803239,1998-03-04,"array([-35.2014541,   2.3549779])"
694,9803259,1998-03-06,"array([-34.94128219,   2.42742438])"
695,9805012,,"array([-33.93574532,   3.268572  ])"
696,9805032,,"array([-34.00664594,   3.30990813])"
697,9805167,,"array([-34.24883346,   2.87998814])"
698,9204099,,"array([-34.55993859,   2.1385808 ])"
699,9308131,,"array([-34.63447156,   2.95552845])"
700,9310159,,"array([-35.31423269,   2.82603492])"
701,9512222,1995-12-04,"array([-34.58235111,   2.56874351])"
702,9706174,,"array([-34.4068116 ,   2.35251668])"
703,9706192,,"array([-34.93769191,   2.311634  ])"
704,9711161,,"array([-34.99458833,   2.19465465])"
705,9803090,,"array([-34.96158269,   2.26123208])"
706,9805087,,"array([-34.52674465,   1.99507946])"
707,9806195,,"array([-34.98531111,   2.3095983 ])"
708,9807137,,"array([-34.8033401 ,   2.35760129])"
709,9807187,,"array([-34.61071635,   2.48242449])"
710,9808016,,"array([-34.75489055,   2.06596097])"
711,9808097,,"array([-34.4313725 ,   2.42036692])"
712,9808149,,"array([-35.16550889,   2.23781254])"
713,9607060,,"array([-34.96131209,   1.81304036])"
714,9608125,,"array([-35.07237557,   1.94997219])"
715,9611014,,"array([-35.14775637,   2.66601055])"
716,9705024,,"array([-34.89970334,   2.55551054])"
717,9711048,,"array([-35.10548436,   2.92554532])"
718,9802109,,"array([-34.85930876,   2.08461589])"
719,9802150,,"array([-34.84512379,   2.07926501])"
720,9802203,1998-01-31,"array([-34.91507491,   2.02820445])"
721,9803171,,"array([-34.89362721,   2.00604128])"
722,9804170,,"array([-34.98323398,   2.06323967])"
723,9806074,,"array([-34.86355226,   1.88754189])"
724,9807090,,"array([-34.90804208,   1.90958285])"
725,9807097,,"array([-34.78960675,   1.86167225])"
726,9807098,,"array([-34.85029463,   1.85697623])"
727,9808006,,"array([-34.82185378,   1.89178479])"
728,9808162,,"array([-34.88916505,   1.82443661])"
729,9809067,,"array([-34.94733917,   1.85570817])"
730,9809122,,"array([-35.16285923,   2.63323949])"
731,9809179,,"array([-34.6471772 ,   1.85723909])"
732,9810051,,"array([-34.80265256,   1.91939935])"
733,9508072,,"array([-35.05651192,   2.55560987])"
734,9601023,,"array([-35.22117762,   1.85904763])"
735,9602111,,"array([-35.07396925,   2.59578636])"
736,9602136,,"array([-34.99672164,   2.59855625])"
737,9802183,,"array([-35.10723771,   2.3417801 ])"
738,9806087,,"array([-34.68747349,   2.11297932])"
739,9807080,,"array([-35.13197789,   2.34822502])"
740,9807087,,"array([-35.32295215,   2.6578939 ])"
741,9807164,,"array([-34.9762732 ,   2.27237381])"
742,9809192,,"array([-34.64702511,   1.84019581])"
743,9810126,,"array([-34.80863752,   2.26465339])"
744,9810206,1998-10-01,"array([-34.84259035,   2.28469242])"
745,9811149,,"array([-34.73978635,   1.9588147 ])"
746,9603133,,"array([-34.90201971,   2.75564775])"
747,9803001,,"array([-34.90142741,   1.9900208 ])"
748,9803002,,"array([-34.91665416,   1.96203917])"
749,9803137,,"array([-34.79285566,   2.0580956 ])"
750,9805114,,"array([-34.79350871,   2.07477903])"
751,9805129,,"array([-34.95933737,   1.99185165])"
752,9809022,,"array([-34.89811316,   2.04986958])"
753,9811035,,"array([-35.03702891,   2.29814826])"
754,9811156,,"array([-34.85401801,   2.17855357])"
755,9811208,1998-11-01,"array([-34.86920617,   2.17982714])"
756,9812017,,"array([-34.56930931,   2.20853755])"
757,9812089,,"array([-34.96591906,   2.23679599])"
758,9812144,,"array([-35.15188038,   1.93718321])"
759,9901041,,"array([-34.94879509,   2.27349775])"
760,9901101,,"array([-35.0301381,   2.2662554])"
761,9902012,,"array([-34.90176883,   1.81956739])"
762,9902074,,"array([-34.87657074,   2.24014743])"
763,9702076,,"array([-34.85184654,   2.12625085])"
764,9803023,,"array([-34.83314821,   2.06235112])"
765,9803131,,"array([-34.7715348 ,   2.10864065])"
766,9805140,,"array([-34.81561298,   2.01368326])"
767,9806021,,"array([-34.78925673,   2.03617635])"
768,9806171,,"array([-34.66162502,   1.9219349 ])"
769,9503121,,"array([-35.44208123,   2.35077025])"
770,9507170,,"array([-35.40877726,   2.04023164])"
771,9708042,,"array([-35.00632905,   1.88666915])"
772,9802042,,"array([-34.97009544,   2.10745882])"
773,9803015,,"array([-35.19058028,   2.3561259 ])"
774,9803060,,"array([-34.94236091,   2.20655803])"
775,9803251,1998-03-05,"array([-34.80178208,   1.98499742])"
776,9805015,,"array([-35.03842598,   1.59082997])"
777,9805082,,"array([-34.95103252,   2.01857325])"
778,9807046,,"array([-34.60744783,   1.8607777 ])"
779,9807226,1998-07-02,"array([-34.75979934,   2.04936429])"
780,9809009,,"array([-34.65476532,   1.90782399])"
781,9811097,,"array([-34.63701331,   1.92623966])"
782,9811230,1998-11-03,"array([-35.25415974,   2.39122355])"
783,9812092,,"array([-34.87405956,   2.31510471])"
784,9812238,1998-12-03,"array([-34.59277673,   1.87374415])"
785,9901109,,"array([-35.1511876 ,   1.91985057])"
786,9901134,,"array([-34.9561238 ,   2.20670952])"
787,9902129,,"array([-34.55615423,   2.41293107])"
788,9903026,,"array([-34.79568643,   2.27176657])"
789,9903059,,"array([-34.66721201,   1.60280245])"
790,9711027,,"array([-34.75906082,   2.72744122])"
791,9806022,,"array([-34.57453978,   2.80746559])"
792,9809124,,"array([-34.68102103,   2.69216849])"
793,9811141,,"array([-34.57953164,   2.75228924])"
794,9902071,,"array([-34.67470873,   2.77588831])"
795,9310151,,"array([-34.82105531,   2.93047816])"
796,9607164,,"array([-34.77588569,   2.42493126])"
797,9611213,1996-11-02,"array([-34.794856  ,   2.49474357])"
798,9801206,1998-01-02,"array([-34.94457931,   2.11311608])"
799,9805157,,"array([-34.94108436,   2.69742751])"
800,9809147,,"array([-34.99940023,   2.64067609])"
801,9810155,,"array([-34.92718243,   2.86310983])"
802,9811089,,"array([-34.85033619,   2.520728  ])"
803,9811193,,"array([-35.15004624,   2.63591572])"
804,9812093,,"array([-35.06013619,   2.67365808])"
805,9812118,,"array([-35.22434559,   2.81071061])"
806,9812163,,"array([-35.05434118,   2.83435598])"
807,9903019,,"array([-34.61875975,   2.69467125])"
808,9903225,1999-03-02,"array([-34.40294335,   2.61544796])"
809,9904021,,"array([-34.60930887,   2.84831903])"
810,9905096,,"array([-34.66593442,   2.45450684])"
811,9905111,,"array([-34.91695772,   2.11347698])"
812,9910093,,"array([-34.38674025,   2.65401639])"
813,9612146,,"array([-34.83085169,   2.1100412 ])"
814,9708005,,"array([-34.90374036,   2.13930499])"
815,9711035,,"array([-35.25539232,   2.01651418])"
816,9805104,,"array([-34.65270816,   2.2178337 ])"
817,9810186,,"array([-34.67598442,   2.1371189 ])"
818,9810227,1998-10-02,"array([-34.60011634,   2.4714799 ])"
819,9811120,,"array([-34.75957949,   2.23110184])"
820,9902170,,"array([-34.61759765,   2.23889241])"
821,9902195,,"array([-34.593121  ,   2.26306751])"
822,9903109,,"array([-34.7676568 ,   2.21871373])"
823,9903132,,"array([-34.66458852,   2.18802958])"
824,9905075,,"array([-34.75289914,   2.24101525])"
825,9905104,,"array([-34.89428707,   2.1212917 ])"
826,9906030,,"array([-34.79195586,   1.83209188])"
827,9906201,1999-06-01,"array([-34.74644498,   2.2281488 ])"
828,9603090,,"array([-35.01208737,   2.58863509])"
829,9603100,,"array([-34.77394651,   2.48515341])"
830,9606049,,"array([-35.41618829,   2.73154889])"
831,9607108,,"array([-34.76499447,   2.61699072])"
832,9702103,,"array([-35.02525185,   2.58478263])"
833,9702165,,"array([-35.32600332,   2.6844217 ])"
834,9704142,,"array([-35.04129857,   2.73027154])"
835,9705169,,"array([-35.11170419,   2.71468459])"
836,9801161,,"array([-34.79552013,   2.66371207])"
837,9806051,,"array([-34.82269332,   2.83852513])"
838,9807014,,"array([-35.08332754,   2.70452273])"
839,9811133,,"array([-34.81672988,   3.02318836])"
840,9812032,,"array([-34.54632196,   2.16420831])"
841,9901149,,"array([-34.62191971,   2.4712787 ])"
842,9903214,1999-03-01,"array([-34.68983081,   2.39188395])"
843,9903269,1999-03-05,"array([-34.65802112,   2.42613182])"
844,9904036,,"array([-34.6439497 ,   2.23048789])"
845,9905134,,"array([-34.99905697,   2.36539191])"
846,9905139,,"array([-34.83717639,   3.18549517])"
847,9905143,,"array([-35.02214228,   2.56933232])"
848,9907006,,"array([-35.05377459,   2.1199693 ])"
849,9905221,1999-05-04,"array([-34.90560366,   2.46482792])"
850,9906182,,"array([-34.66221841,   2.49354232])"
851,9808117,,"array([-34.80625318,   2.05619286])"
