# source, target, weight, time
44,534,1,893519999
44,881,1,904032000
44,686,0,904032000
44,642,0,904032000
44,1284,1,906660000
44,299,0,906660000
44,642,-1,946080000
44,831,1,948707999
44,1116,0,948707999
44,686,0,1011780000
44,2887,0,1011780000
44,465,1,1011780000
44,122,0,1011780000
44,2102,1,1011780000
44,572,0,1032804000
44,502,1,1032804000
44,691,-1,1035432000
44,1209,1,1035432000
44,740,-1,1038060000
44,128,0,1043316000
44,35,-1,1043316000
44,2246,-1,1043316000
44,29,0,1066968000
44,1,-1,1066968000
44,536,0,1066968000
44,686,0,1077480000
44,772,0,1077480000
44,874,0,1077480000
44,3766,1,1082736000
44,1256,0,1082736000
44,4575,0,1137924000
44,547,1,1137924000
44,4488,1,1137924000
44,284,1,1143180000
44,460,0,1143180000
44,1710,1,1143180000
44,1481,1,1143180000
44,2199,0,1145808000
44,861,-1,1145808000
45,223,1,885635999
45,249,1,885635999
45,216,0,885635999
45,213,-1,885635999
45,40,-1,885635999
45,3103,0,985500000
45,712,0,985500000
45,8,-1,1009152000
45,1402,1,1009152000
45,127,0,1009152000
45,255,0,1009152000
45,3119,1,1101132000
45,151,0,1101132000
45,4548,0,1101132000
45,127,0,1101132000
45,38,-1,1132668000
45,3119,0,1132668000
45,3112,1,1132668000
45,2142,-1,1132668000
45,101,0,1132668000
46,32,0,885635999
46,35,1,885635999
46,255,0,885635999
46,716,1,893519999
46,494,0,893519999
46,718,0,893519999
46,762,1,893519999
46,151,0,917171999
46,226,0,917171999
46,274,0,917171999
46,877,0,938196000
46,1420,1,948707999
46,177,0,948707999
46,187,0,948707999
46,47,1,948707999
46,823,0,969732000
46,1928,1,985500000
46,236,0,1009152000
46,432,0,1019664000
46,2799,0,1019664000
46,2611,0,1043316000
46,3937,1,1043316000
46,3938,1,1043316000
46,226,0,1043316000
46,2022,0,1066968000
46,277,-1,1114272000
46,3540,0,1119528000
46,2277,0,1119528000
46,1251,1,1130040000
46,160,0,1130040000
46,1392,0,1130040000
46,1004,0,1130040000
46,5977,0,1132668000
46,3517,0,1135296000
46,4283,1,1135296000
46,542,0,1135296000
46,636,0,1137924000
46,2985,1,1140552000
46,61,0,1140552000
46,2110,1,1143180000
46,336,0,1143180000
46,6029,0,1143180000
46,777,0,1145808000
47,130,0,885635999
47,244,-1,885635999
47,63,0,885635999
47,498,0,890892000
47,48,0,898776000
47,196,0,898776000
47,132,-1,938196000
47,2310,0,938196000
47,486,-1,948707999
47,225,0,948707999
47,181,0,948707999
47,1269,1,969732000
47,848,-1,1003896000
47,2195,0,1003896000
47,236,1,1114272000
47,1180,0,1114272000
47,221,0,1140552000
47,255,0,1143180000
47,137,0,1145808000
48,49,1,885635999
48,11,-1,885635999
48,50,0,885635999
48,51,0,885635999
48,262,0,898776000
48,27,0,917171999
48,219,1,917171999
48,130,1,917171999
48,169,0,948707999
48,116,1,948707999
48,1635,0,969732000
48,1148,0,977616000
48,578,1,977616000
48,1326,1,990756000
48,33,0,990756000
48,909,1,990756000
48,964,-1,990756000
48,60,0,996011999
48,277,-1,996011999
48,63,0,996011999
48,137,-1,996011999
48,722,-1,1001268000
48,265,1,1006524000
48,3455,1,1006524000
48,964,0,1006524000
48,1526,0,1006524000
48,46,1,1064340000
48,1267,1,1095876000
48,219,0,1095876000
48,78,0,1114272000
48,3502,1,1143180000
48,219,1,1145808000
48,2660,0,1145808000
49,106,0,885635999
49,1941,-1,917171999
49,34,-1,917171999
49,252,-1,917171999
49,2720,0,1009152000
50,181,0,885635999
50,134,1,885635999
50,78,1,885635999
50,274,-1,885635999
50,255,1,885635999
50,32,0,898776000
50,284,-1,898776000
50,32,0,904032000
50,199,0,904032000
50,1301,0,911916000
50,1822,0,911916000
50,254,0,917171999
50,46,1,917171999
50,137,-1,917171999
50,2056,0,925055999
50,196,0,925055999
50,637,0,935568000
50,2066,1,935568000
50,2002,1,935568000
50,69,1,948707999
50,1362,0,948707999
50,2078,1,951336000
50,199,0,951336000
50,2772,1,951336000
50,2076,0,972359999
50,2421,1,972359999
50,3009,1,972359999
50,2401,0,972359999
50,730,0,974988000
50,2412,0,974988000
50,2049,1,996011999
50,2169,1,996011999
50,1193,-1,1022292000
50,1834,-1,1022292000
50,417,0,1030176000
50,2404,0,1064340000
50,1607,0,1064340000
50,386,0,1093248000
50,2100,0,1093248000
50,198,0,1093248000
50,1282,1,1095876000
50,254,0,1095876000
50,417,0,1135296000
50,199,0,1135296000
50,2846,1,1140552000
50,697,1,1140552000
50,2779,-1,1140552000
50,774,0,1140552000
50,3812,1,1143180000
50,643,-1,1143180000
51,3717,-1,1132668000
52,7,0,885635999
52,83,1,885635999
52,151,0,885635999
52,84,1,885635999
52,126,1,885635999
52,131,0,885635999
52,128,1,890892000
52,501,1,890892000
52,425,0,890892000
52,509,1,890892000
52,438,-1,896148000
52,12,0,898776000
52,224,1,914544000
52,655,0,914544000
52,509,0,914544000
52,372,1,914544000
52,206,1,922428000
52,61,0,927684000
52,225,0,927684000
52,2577,1,938196000
52,125,0,938196000
52,1532,1,938196000
52,438,-1,990756000
52,210,1,990756000
52,206,0,990756000
52,1392,1,998640000
52,370,1,1009152000
52,466,1,1009152000
52,439,0,1009152000
52,912,0,1022292000
52,454,1,1032804000
52,1196,1,1032804000
52,655,0,1043316000
52,1196,1,1043316000
52,509,0,1043316000
52,386,1,1048572000
52,1225,0,1048572000
52,879,0,1056456000
52,450,1,1056456000
52,3524,0,1056456000
52,382,1,1061712000
52,29,0,1066968000
52,44,0,1066968000
52,31,1,1072224000
52,719,0,1072224000
52,126,1,1072224000
52,129,0,1074852000
52,171,1,1074852000
52,386,0,1080108000
52,652,1,1082736000
52,63,0,1082736000
52,562,-1,1093248000
52,2208,1,1093248000
52,456,1,1095876000
52,466,1,1103760000
52,3325,1,1103760000
52,213,1,1103760000
52,3072,1,1106388000
52,972,0,1106388000
52,3188,0,1114272000
52,464,0,1116900000
52,439,1,1124784000
52,466,0,1127412000
52,152,1,1127412000
52,187,0,1127412000
52,256,0,1127412000
52,1790,-1,1127412000
52,3756,0,1130040000
52,250,1,1130040000
52,3072,1,1137924000
52,3912,0,1137924000
52,1244,0,1137924000
52,3864,0,1137924000
52,371,0,1137924000
52,802,0,1143180000
52,3709,1,1143180000
52,3149,1,1143180000
52,741,0,1143180000
53,54,1,885635999
53,55,1,885635999
53,438,-1,890892000
53,439,0,890892000
53,881,0,904032000
53,658,0,904032000
53,879,0,904032000
53,5,0,906660000
53,800,0,906660000
53,274,0,906660000
53,620,-1,935568000
53,3105,0,985500000
53,2674,1,998640000
53,2355,1,998640000
53,1365,0,998640000
53,3105,1,1024920000
53,2356,-1,1024920000
53,653,1,1059084000
53,2202,1,1059084000
53,861,0,1059084000
53,2306,1,1061712000
53,3105,-1,1061712000
53,972,0,1066968000
53,3768,0,1082736000
53,4301,1,1082736000
53,982,0,1082736000
53,3785,1,1082736000
53,2306,0,1090620000
53,4114,1,1095876000
53,1676,0,1095876000
53,1182,0,1098504000
53,4114,1,1114272000
53,2356,0,1114272000
53,4114,1,1116900000
53,5820,1,1132668000
53,1676,0,1132668000
53,4114,1,1143180000
53,4161,1,1143180000
53,3105,0,1143180000
53,1544,1,1143180000
53,2356,1,1145808000
54,2318,0,932939999
54,1032,0,990756000
54,3365,0,1003896000
54,2709,0,1003896000
54,2353,-1,1003896000
54,1630,-1,1003896000
54,1032,1,1022292000
54,2276,0,1061712000
54,3753,1,1072224000
54,127,0,1072224000
54,919,-1,1103760000
54,520,0,1137924000
54,1133,0,1137924000
54,1032,0,1143180000
54,669,0,1143180000
54,1414,0,1143180000
55,635,0,890892000
55,566,1,890892000
55,631,1,890892000
55,73,0,890892000
55,260,1,890892000
55,189,0,890892000
55,411,0,890892000
55,831,0,896148000
55,187,0,896148000
55,841,-1,896148000
55,802,1,898776000
55,808,0,898776000
55,943,0,898776000
55,467,1,898776000
55,192,0,922428000
55,2047,0,922428000
55,260,0,922428000
55,797,0,935568000
55,461,1,935568000
55,73,0,953964000
55,192,0,953964000
55,572,0,980243999
55,3178,1,988127999
55,411,0,998640000
55,13,0,998640000
55,658,1,1011780000
55,256,0,1011780000
55,2721,0,1017036000
55,3523,1,1043316000
55,501,-1,1043316000
55,192,0,1045944000
55,413,-1,1048572000
55,3347,1,1061712000
55,4283,0,1103760000
55,4093,1,1127412000
55,181,0,1127412000
55,802,1,1132668000
55,897,1,1132668000
55,1710,0,1132668000
55,6179,1,1132668000
55,3120,0,1135296000
56,57,-1,885635999
56,58,1,885635999
56,679,-1,893519999
56,172,-1,893519999
56,680,0,893519999
56,58,0,893519999
56,906,0,898776000
56,907,1,898776000
56,679,0,898776000
56,172,0,898776000
56,142,1,898776000
56,369,1,898776000
56,832,-1,911916000
56,141,-1,911916000
56,1828,1,919800000
56,906,-1,919800000
56,1965,1,940823999
56,338,-1,940823999
56,452,0,943452000
56,1964,-1,943452000
56,818,0,948707999
56,2714,1,948707999
56,3054,0,980243999
56,1583,0,980243999
56,2764,1,980243999
57,107,0,885635999
57,172,0,885635999
57,58,-1,885635999
57,308,1,888264000
57,86,-1,888264000
57,56,1,893519999
57,701,-1,893519999
57,702,1,893519999
57,142,-1,893519999
57,338,-1,898776000
57,679,0,898776000
57,949,0,898776000
57,944,0,898776000
57,1207,0,904032000
57,165,1,904032000
57,58,0,904032000
57,1482,0,925055999
58,172,1,885635999
58,211,0,885635999
58,86,1,888264000
58,57,0,888264000
58,360,1,888264000
58,397,0,890892000
58,381,0,890892000
58,679,0,893519999
58,680,0,893519999
58,753,0,893519999
58,338,0,898776000
58,57,0,898776000
58,1059,1,901403999
58,338,0,901403999
58,1050,0,901403999
58,1106,0,901403999
58,929,0,901403999
58,1129,0,901403999
58,165,1,904032000
58,454,-1,906660000
58,1827,0,911916000
58,906,0,911916000
58,679,0,911916000
58,1482,0,919800000
58,1965,1,919800000
58,338,0,919800000
58,1469,0,943452000
58,2650,1,943452000
58,338,0,943452000
58,1721,0,943452000
58,1571,0,951336000
58,2764,1,951336000
58,929,1,951336000
58,2223,-1,953964000
58,1498,0,953964000
58,3371,0,1038060000
58,3915,0,1038060000
58,926,0,1064340000
58,4199,-1,1077480000
58,3728,0,1077480000
58,4281,0,1077480000
58,3728,0,1101132000
58,338,0,1122156000
58,4832,0,1122156000
58,142,0,1122156000
58,3641,0,1122156000
58,1398,0,1127412000
58,3637,0,1127412000
58,2818,0,1127412000
58,107,1,1137924000
58,2818,0,1137924000
58,2970,1,1143180000
59,60,1,885635999
59,1385,0,906660000
59,172,0,906660000
59,1376,0,906660000
59,106,1,917171999
59,2494,0,938196000
59,1700,0,938196000
59,1269,0,969732000
59,2522,1,969732000
59,1757,1,969732000
59,3089,0,1003896000
59,1791,0,1003896000
59,2604,0,1003896000
59,3366,1,1003896000
59,1266,-1,1035432000
59,738,-1,1127412000
59,5248,-1,1127412000
59,1558,0,1130040000
59,3401,1,1130040000
59,6263,1,1135296000
59,2222,0,1140552000
59,2223,0,1140552000
60,178,0,885635999
60,319,0,888264000
60,357,1,888264000
60,341,0,888264000
60,959,0,898776000
60,263,-1,898776000
60,1534,1,906660000
60,652,0,914544000
60,74,0,917171999
60,103,-1,917171999
60,274,0,938196000
60,89,0,946080000
60,636,-1,948707999
60,2327,0,948707999
60,2720,1,948707999
60,221,1,948707999
60,622,0,948707999
60,2590,-1,969732000
60,1249,0,969732000
60,2577,1,980243999
60,3145,0,993384000
60,356,0,993384000
60,61,0,996011999
60,258,0,996011999
60,277,-1,996011999
60,3383,1,1003896000
60,986,1,1003896000
60,359,0,1003896000
60,1760,1,1003896000
60,252,1,1009152000
60,848,0,1011780000
60,263,0,1011780000
60,255,0,1011780000
60,284,1,1024920000
60,2405,1,1024920000
60,495,0,1030176000
60,1948,0,1035432000
60,1807,-1,1035432000
60,463,1,1035432000
60,165,1,1035432000
60,932,1,1035432000
60,2070,0,1040688000
60,1781,0,1040688000
60,1496,-1,1040688000
60,825,1,1056456000
60,247,0,1056456000
60,249,-1,1056456000
60,669,0,1087992000
60,3547,0,1087992000
60,1231,-1,1087992000
60,2720,0,1114272000
60,3926,-1,1130040000
60,1957,1,1140552000
60,31,0,1143180000
60,3316,1,1143180000
60,5839,1,1143180000
60,2720,1,1145808000
61,62,0,885635999
61,41,0,885635999
61,63,0,885635999
61,663,0,917171999
61,256,0,917171999
61,277,-1,917171999
61,63,0,917171999
61,741,1,927684000
61,1622,1,927684000
61,2163,1,927684000
61,187,0,927684000
61,114,1,948707999
61,253,1,948707999
61,544,0,988127999
61,298,1,988127999
61,48,0,996011999
61,76,1,996011999
61,206,1,996011999
61,63,-1,996011999
61,78,1,1009152000
61,909,0,1027548000
61,206,0,1059084000
61,137,0,1059084000
61,3683,1,1087992000
61,4362,1,1087992000
61,1956,-1,1090620000
61,206,0,1090620000
61,256,0,1090620000
61,78,-1,1090620000
61,277,-1,1090620000
61,398,0,1103760000
61,47,0,1114272000
61,909,-1,1122156000
61,78,0,1122156000
61,63,0,1122156000
61,231,0,1140552000
61,182,0,1140552000
61,1243,0,1143180000
61,356,0,1143180000
61,691,0,1145808000
61,177,0,1145808000
62,181,0,885635999
62,182,-1,885635999
63,97,1,885635999
63,11,1,885635999
63,285,1,885635999
63,955,-1,917171999
63,206,0,917171999
63,256,0,917171999
63,464,0,927684000
63,2151,1,927684000
63,741,1,927684000
63,187,0,927684000
63,1256,0,938196000
63,461,1,938196000
63,48,0,948707999
63,203,0,948707999
63,187,0,948707999
63,1488,1,969732000
63,2195,0,969732000
63,13,0,969732000
63,2860,1,993384000
63,76,1,996011999
63,196,1,1001268000
63,672,0,1003896000
63,65,1,1003896000
63,587,0,1009152000
63,909,0,1027548000
63,114,1,1027548000
63,277,-1,1027548000
63,159,0,1035432000
63,460,0,1035432000
63,1926,0,1035432000
63,1548,0,1045944000
63,578,0,1045944000
63,1079,1,1056456000
63,1196,0,1056456000
63,61,1,1059084000
63,103,1,1059084000
63,277,0,1059084000
63,1927,1,1061712000
63,52,0,1061712000
63,814,0,1066968000
63,97,1,1066968000
63,1201,-1,1066968000
63,451,0,1066968000
63,2379,1,1074852000
63,1674,0,1082736000
63,3232,1,1087992000
63,4380,0,1087992000
63,78,1,1090620000
63,448,0,1095876000
63,1379,0,1098504000
63,672,0,1098504000
63,486,0,1098504000
63,298,0,1098504000
63,955,0,1114272000
63,256,0,1114272000
63,1293,0,1116900000
63,1159,0,1116900000
63,909,0,1122156000
63,76,1,1122156000
63,228,0,1122156000
63,137,0,1122156000
63,4081,0,1127412000
63,3707,0,1130040000
63,486,0,1130040000
63,3455,1,1132668000
63,5944,1,1132668000
63,3610,1,1135296000
63,326,1,1135296000
63,3984,1,1137924000
63,1532,0,1140552000
63,3692,0,1140552000
63,2987,1,1143180000
63,5890,1,1143180000
63,4000,0,1143180000
63,2871,1,1143180000
63,1116,0,1143180000
64,65,-1,885635999
64,297,1,888264000
64,160,0,888264000
64,298,1,888264000
64,1837,1,917171999
64,332,-1,917171999
64,1930,1,917171999
64,238,0,935568000
64,2386,0,935568000
64,2926,1,969732000
64,2981,1,996011999
64,1937,1,996011999
64,3340,1,1001268000
64,2318,1,1001268000
64,1405,0,1001268000
64,460,0,1048572000
64,271,-1,1048572000
64,461,-1,1048572000
64,1080,0,1101132000
64,72,-1,1124784000
64,238,-1,1124784000
64,740,1,1124784000
64,5251,1,1127412000
64,3271,0,1130040000
64,459,0,1130040000
64,20,-1,1137924000
64,281,1,1137924000
65,92,0,885635999
65,95,1,885635999
65,111,0,890892000
65,683,-1,893519999
65,784,0,893519999
65,729,1,898776000
65,556,0,898776000
65,788,1,898776000
65,477,-1,901403999
65,823,0,901403999
65,1381,1,906660000
65,1832,1,911916000
65,2035,1,922428000
65,1637,1,922428000
65,1387,0,922428000
65,600,0,922428000
65,2150,1,927684000
65,559,1,927684000
65,620,0,927684000
65,951,0,946080000
65,741,1,961848000
65,356,1,961848000
65,173,0,980243999
65,514,1,980243999
65,464,0,988127999
65,544,0,988127999
65,164,1,988127999
65,163,1,990756000
65,299,0,990756000
65,1056,-1,990756000
65,896,1,993384000
65,1392,0,993384000
65,464,-1,996011999
65,1683,1,996011999
65,1710,0,996011999
65,1165,0,1001268000
65,236,0,1001268000
65,131,0,1001268000
65,395,1,1003896000
65,1199,0,1014408000
65,556,-1,1014408000
65,1781,1,1014408000
65,382,0,1019664000
65,3214,0,1019664000
65,1983,0,1019664000
65,620,0,1019664000
65,3758,1,1032804000
65,912,-1,1032804000
65,724,0,1032804000
65,1565,0,1032804000
65,1094,0,1032804000
65,435,1,1032804000
65,308,1,1038060000
65,1343,1,1038060000
65,648,-1,1038060000
65,740,0,1038060000
65,3606,1,1045944000
65,2680,0,1045944000
65,336,0,1059084000
65,1888,1,1072224000
65,2239,1,1072224000
65,4269,1,1074852000
65,3603,1,1074852000
65,1853,-1,1080108000
65,724,1,1080108000
65,3912,1,1080108000
65,2306,0,1082736000
65,2887,-1,1082736000
65,620,0,1082736000
65,2713,0,1090620000
65,786,0,1101132000
65,1178,1,1101132000
65,2295,0,1101132000
65,1029,1,1101132000
65,1924,-1,1103760000
65,420,-1,1103760000
65,1116,0,1103760000
65,3107,-1,1111644000
65,2676,0,1111644000
65,786,0,1114272000
65,2004,1,1116900000
65,2398,1,1116900000
65,1201,1,1116900000
65,748,1,1116900000
65,2379,1,1119528000
65,709,1,1119528000
65,3325,0,1122156000
65,336,-1,1127412000
65,848,0,1127412000
65,1790,-1,1127412000
65,1062,1,1130040000
65,3447,1,1130040000
65,3607,1,1130040000
65,1522,1,1132668000
65,1065,0,1132668000
65,1295,1,1140552000
65,3167,1,1140552000
65,521,0,1143180000
65,3892,1,1143180000
65,3415,0,1143180000
66,113,0,885635999
66,131,0,885635999
66,276,0,888264000
66,321,0,888264000
66,322,1,888264000
66,951,0,898776000
66,861,0,898776000
66,1407,1,906660000
66,884,-1,906660000
66,370,1,911916000
66,22,0,922428000
66,351,1,922428000
66,171,0,922428000
66,2027,0,922428000
66,321,0,922428000
66,466,0,930312000
66,171,0,930312000
66,329,0,930312000
66,370,0,935568000
66,4882,1,1140552000
66,171,1,1143180000
66,951,0,1143180000
67,43,-1,885635999
67,19,1,885635999
67,21,0,885635999
67,667,-1,927684000
67,129,1,927684000
67,2194,1,927684000
67,712,-1,927684000
67,1737,1,951336000
67,3104,0,1137924000
67,5913,1,1137924000
67,6604,0,1137924000
68,8,-1,885635999
68,268,-1,885635999
68,102,0,885635999
69,70,0,885635999
69,71,0,885635999
69,244,0,917171999
69,1526,0,1132668000
70,76,1,885635999
70,374,1,930312000
70,2231,0,930312000
70,1185,0,932939999
70,2326,0,932939999
70,280,0,932939999
70,2327,0,940823999
70,2249,0,940823999
70,1634,0,940823999
70,1838,-1,940823999
70,2363,0,940823999
70,1085,0,972359999
70,2243,0,985500000
70,2231,0,993384000
70,1634,-1,993384000
70,236,0,993384000
70,112,-1,996011999
70,445,0,1053828000
70,450,0,1053828000
70,4043,1,1053828000
70,1053,-1,1130040000
70,259,-1,1130040000
70,1230,0,1135296000
71,4655,0,1135296000
71,3463,0,1143180000
71,76,-1,1145808000
72,73,-1,885635999
72,251,-1,890892000
72,458,1,890892000
72,329,-1,890892000
72,459,-1,890892000
72,460,-1,890892000
72,245,-1,890892000
72,461,-1,890892000
72,2990,0,972359999
72,361,-1,972359999
72,582,-1,1124784000
73,410,0,890892000
73,189,0,890892000
73,411,0,890892000
73,829,1,896148000
73,476,0,896148000
73,474,1,896148000
73,442,1,901403999
73,683,-1,901403999
73,111,0,901403999
73,2046,1,922428000
73,245,0,922428000
73,411,0,922428000
73,727,0,925055999
73,1225,0,925055999
73,2220,1,953964000
73,2128,1,953964000
73,465,1,969732000
73,2140,1,969732000
73,837,-1,969732000
73,829,0,998640000
73,1225,1,998640000
73,13,-1,998640000
73,446,0,1009152000
