# index, name, date, _pos
423,9502415,1995-02-28,"array([-21.67537984,  -1.06876571])"
424,9604312,1996-04-12,"array([-21.48049505,  -1.07578599])"
425,9702321,1997-02-12,"array([-21.3172531 ,  -1.23478247])"
426,9703412,1997-03-25,"array([-21.28110614,  -1.15958279])"
427,9805366,1998-05-18,"array([-21.54457834,  -1.23501727])"
428,9904236,1999-04-06,"array([-21.38664412,  -1.10795954])"
429,9905281,1999-05-10,"array([-21.38752021,  -1.14460561])"
430,9908327,1999-08-11,"array([-21.51467499,  -1.15744744])"
431,9406228,1994-06-03,"array([-21.74933381,  -1.00121762])"
432,9407393,1994-07-28,"array([-21.74850065,  -1.03175076])"
433,9503280,1995-03-09,"array([-21.68293359,  -1.02878882])"
434,9508343,1995-08-22,"array([-21.41625703,  -1.10507773])"
435,9511342,1995-11-16,"array([-21.57211436,  -1.03587363])"
436,9602250,1996-02-07,"array([-21.44565011,  -1.02831772])"
437,9603205,1996-03-01,"array([-21.61016975,  -1.05363752])"
438,9609331,1996-09-12,"array([-21.42186985,  -1.10474171])"
439,9701412,1997-01-29,"array([-21.62952539,  -1.03476781])"
440,9704448,1997-04-30,"array([-21.56204219,  -1.09776883])"
441,9705442,1997-05-26,"array([-21.60037761,  -1.08603789])"
442,9805244,1998-05-07,"array([-21.60728442,  -1.13737028])"
443,9806351,1998-06-12,"array([-21.58956325,  -0.97902575])"
444,9808430,1998-08-26,"array([-21.80910387,  -1.27331527])"
445,9809486,1998-09-22,"array([-21.74666199,  -0.96625315])"
446,9812246,1998-12-04,"array([-21.60379521,  -0.97354039])"
447,9812472,1998-12-22,"array([-21.49169612,  -1.09243606])"
448,9203216,1992-03-18,"array([-21.59743329,  -1.058827  ])"
449,9211272,1992-11-18,"array([-21.72738782,  -1.1529355 ])"
450,9301281,1993-01-27,"array([-21.56281767,  -1.22370905])"
451,9305232,1993-05-10,"array([-21.60417724,  -1.12053581])"
452,9306256,1993-06-10,"array([-21.6767924 ,  -1.09032185])"
453,9308346,1993-08-26,"array([-21.65037521,  -0.88975298])"
454,9312318,1993-12-20,"array([-21.83324021,  -1.37438441])"
455,9312319,1993-12-20,"array([-21.8176197 ,  -1.40452926])"
456,9401243,1994-01-12,"array([-21.85656421,  -1.11071772])"
457,9403283,1994-03-13,"array([-21.61502231,  -1.2542613 ])"
458,9404209,1994-04-03,"array([-21.55608216,  -1.12569694])"
459,9404335,1994-04-25,"array([-21.58105592,  -0.90925173])"
460,9405322,1994-05-18,"array([-21.66562769,  -1.16224366])"
461,9406416,1994-06-28,"array([-21.5910011 ,  -1.20813048])"
462,9410400,1994-10-28,"array([-21.66870332,  -1.14933044])"
463,9410404,1994-10-28,"array([-21.71043452,  -1.39991101])"
464,9502225,1995-02-05,"array([-21.70399004,  -1.07764917])"
465,9503359,1995-03-16,"array([-21.73764654,  -1.19873862])"
466,9504426,1995-04-28,"array([-21.67766828,  -1.0972134 ])"
467,9506457,1995-06-29,"array([-21.68080384,  -1.13688604])"
468,9507204,1995-07-03,"array([-21.66244578,  -0.94281436])"
469,9511337,1995-11-16,"array([-21.597679  ,  -1.16249827])"
470,9512292,1995-12-13,"array([-21.78826681,  -1.22054921])"
471,9604223,1996-04-02,"array([-21.65685388,  -1.20770777])"
472,9606397,1996-06-20,"array([-21.69767688,  -1.10046579])"
473,9609326,1996-09-11,"array([-21.60978334,  -1.1189257 ])"
474,9611239,1996-11-05,"array([-21.51681583,  -1.17209609])"
475,9611316,1996-11-13,"array([-21.50452769,  -1.2445514 ])"
476,2036,2000-02-03,"array([-21.59968204,  -1.11564201])"
477,9158,2000-09-13,"array([-21.54008017,  -1.05866365])"
478,10017,2000-10-03,"array([-21.73530809,  -1.35745636])"
479,12351,2000-12-27,"array([-21.67589137,  -1.20749781])"
480,102227,2001-02-18,"array([-21.74011071,  -1.30883561])"
481,102241,2001-02-19,"array([-21.71544258,  -1.28834601])"
482,103338,2001-03-30,"array([-21.47625301,  -1.10993933])"
483,107180,2001-07-16,"array([-21.67781599,  -1.05213073])"
484,201023,2002-01-04,"array([-21.65703241,  -1.09305716])"
485,201249,2002-01-26,"array([-21.75396276,  -1.1270927 ])"
486,202205,2002-02-21,"array([-21.70138276,  -1.15974591])"
487,203206,,"array([-21.49300101,  -1.2499553 ])"
488,205270,,"array([-21.57575757,  -1.20323959])"
489,206293,,"array([-21.80185959,  -1.23994199])"
490,208156,,"array([-21.86720839,  -1.11437113])"
491,9203223,1992-03-29,"array([-21.54449714,  -1.03447726])"
492,9302272,1993-02-17,"array([-21.50134893,  -1.1571649 ])"
493,9401258,1994-01-14,"array([-21.74441619,  -1.14949757])"
494,9504378,1995-04-24,"array([-21.63597579,  -1.17483384])"
495,9606399,1996-06-21,"array([-21.71975972,  -1.38777721])"
496,9608317,1996-08-14,"array([-21.63099986,  -1.12194518])"
497,9611272,1996-11-07,"array([-21.72063213,  -1.28390833])"
498,9705234,1997-05-05,"array([-21.78476423,  -1.42556434])"
499,9705337,1997-05-16,"array([-21.61671991,  -1.18125822])"
500,9707389,1997-07-18,"array([-22.09766297,  -1.28715357])"
501,9801375,1998-01-21,"array([-21.69913556,  -1.35020052])"
502,9808468,1998-08-28,"array([-21.65008738,  -1.14352458])"
503,9902434,1999-02-23,"array([-21.60828033,  -1.09437831])"
504,9902479,1999-02-26,"array([-22.07079265,  -1.34002648])"
505,9904287,1999-04-09,"array([-21.60318167,  -1.06024061])"
506,9906218,1999-06-02,"array([-21.66165972,  -1.16856246])"
507,9906395,1999-06-16,"array([-21.66716554,  -1.13376395])"
508,9908278,1999-08-06,"array([-21.54068643,  -1.68434886])"
509,9911385,1999-11-16,"array([-21.6451675 ,  -1.13239639])"
510,1166,2000-01-17,"array([-21.226234  ,  -1.15058525])"
511,7107,2000-07-11,"array([-21.40572347,  -1.00022921])"
512,10354,2000-10-31,"array([-21.07266417,  -1.17829134])"
513,11311,2000-11-25,"array([-21.15153183,  -1.05348988])"
514,101114,2001-01-11,"array([-21.56539043,  -1.14179389])"
515,104199,2001-04-20,"array([-21.17702589,  -1.17924217])"
516,106204,2001-06-18,"array([-21.34634728,  -1.06016938])"
517,106219,2001-06-19,"array([-21.21929103,  -1.28437554])"
518,106295,2001-06-27,"array([-21.17811053,  -1.27209255])"
519,108235,2001-08-28,"array([-21.2526878 ,  -1.12966431])"
520,109106,2001-09-12,"array([-21.19659237,  -1.27198267])"
521,111307,2001-11-23,"array([-21.63595614,  -0.98857425])"
522,112169,2001-12-12,"array([-21.30724481,  -1.14550317])"
523,9501379,1995-01-25,"array([-21.60129344,  -1.02117045])"
524,9606417,1996-06-23,"array([-21.65349397,  -0.96045172])"
525,9610272,1996-10-07,"array([-21.44423384,  -1.12043955])"
526,9703203,1997-02-27,"array([-21.59281875,  -0.76316473])"
527,9811350,1998-11-16,"array([-21.19612572,  -1.13519261])"
528,9811356,1998-11-17,"array([-21.23934984,  -1.12124267])"
529,9909411,1999-09-16,"array([-21.12244139,  -1.07902158])"
530,1048,2000-01-06,"array([-21.71653536,  -1.12205827])"
531,1304,2000-01-28,"array([-21.62651085,  -1.11039381])"
532,2006,2000-02-01,"array([-21.67735235,  -1.15692858])"
533,3294,2000-03-30,"array([-21.79449465,  -1.0897016 ])"
534,6032,2000-06-02,"array([-21.46881852,  -1.22689664])"
535,7160,2000-07-17,"array([-21.4070436,  -1.199546 ])"
536,7316,2000-07-27,"array([-21.40774061,  -1.18190912])"
537,8065,2000-08-08,"array([-21.81364733,  -1.13813532])"
538,104105,2001-04-11,"array([-21.7865584 ,  -1.12096579])"
539,105318,2001-05-30,"array([-21.73735149,  -1.16539357])"
540,9402326,1994-02-21,"array([-21.59109628,  -1.36986545])"
541,9512264,1995-12-09,"array([-21.74211003,  -1.15805331])"
542,9606419,1996-06-24,"array([-21.71407671,  -1.15923403])"
543,9702305,1997-02-11,"array([-21.63163246,  -1.11349956])"
544,9704312,1997-04-14,"array([-21.58352114,  -1.15363325])"
545,9706304,1997-06-09,"array([-21.74339528,  -1.19349362])"
546,9806279,1998-06-05,"array([-21.49659222,  -0.9613314 ])"
547,9807209,1998-07-01,"array([-21.69371964,  -1.18726698])"
548,9906208,1999-06-01,"array([-21.78030747,  -1.12628568])"
549,9906252,1999-06-04,"array([-21.70179068,  -1.13375734])"
550,9909414,1999-09-17,"array([-21.64557715,  -1.33622884])"
551,9912281,1999-12-09,"array([-21.76512915,  -1.05397811])"
552,1086,2000-01-11,"array([-21.49717062,  -1.11190378])"
553,1286,2000-01-27,"array([-21.60567926,  -1.46542263])"
554,2305,2000-02-29,"array([-21.63743681,  -1.28655055])"
555,9301283,1993-01-27,"array([-21.77613039,  -1.0138186 ])"
556,9302291,1993-02-22,"array([-21.79090266,  -1.1153049 ])"
557,9303241,1993-03-10,"array([-21.31146464,  -1.19244305])"
558,9303249,1993-03-11,"array([-21.48094557,  -1.15536658])"
559,9312210,1993-12-01,"array([-21.61920685,  -1.18924155])"
560,9312324,1993-12-21,"array([-21.63407506,  -1.18185538])"
561,9401236,1994-01-11,"array([-21.66165612,  -1.20462509])"
562,9403366,1994-03-25,"array([-21.74100355,  -1.18685725])"
563,9404247,1994-04-10,"array([-21.64392852,  -1.11118072])"
564,9404359,1994-05-01,"array([-21.75171574,  -1.01807644])"
565,9405277,1994-05-12,"array([-21.62251487,  -1.14268483])"
566,9406315,1994-06-15,"array([-21.83368987,  -1.45697836])"
567,9406411,1994-06-28,"array([-21.71117076,  -1.25593924])"
568,9408313,1994-08-18,"array([-21.4876306 ,  -1.15932651])"
569,9409238,1994-09-06,"array([-22.02173257,  -1.17647233])"
570,9409312,1994-09-14,"array([-21.84401043,  -1.17927314])"
571,9410230,1994-10-05,"array([-21.5451291 ,  -1.21728388])"
572,9411337,1994-11-18,"array([-21.65571883,  -1.08583344])"
573,9411426,1994-11-29,"array([-21.49832036,  -1.15217154])"
574,9412214,1994-12-02,"array([-21.62271545,  -1.14976819])"
575,9412250,1994-12-06,"array([-21.73267972,  -1.1371061 ])"
576,9503213,1995-03-02,"array([-21.8007981 ,  -1.32037255])"
577,9503433,1995-03-24,"array([-21.50080114,  -1.18544826])"
578,9504417,1995-04-26,"array([-21.80443979,  -0.87431641])"
579,9504434,1995-04-30,"array([-21.80117499,  -1.16962629])"
580,9505212,1995-05-02,"array([-21.80557487,  -1.1508557 ])"
581,9505433,1995-05-31,"array([-21.64454357,  -1.21052832])"
582,9507237,1995-07-05,"array([-21.83848259,  -1.1220932 ])"
583,9510300,1995-10-16,"array([-21.8396001 ,  -1.28934446])"
584,9511260,1995-11-07,"array([-21.72908697,  -1.16639941])"
585,9511449,1995-11-29,"array([-21.8611335 ,  -1.30027374])"
586,9512417,1995-12-25,"array([-21.91409525,  -1.17226844])"
587,9602208,1996-02-01,"array([-21.68612172,  -1.24578228])"
588,9603333,1996-03-18,"array([-21.81500619,  -1.16125698])"
589,9603435,1996-03-31,"array([-21.85499453,  -1.16745739])"
590,9603441,1996-03-29,"array([-21.56521978,  -1.06249487])"
591,9603442,1996-03-30,"array([-21.69662286,  -1.09118499])"
592,9604351,1996-04-18,"array([-21.72065282,  -1.38127424])"
593,9605345,1996-05-17,"array([-21.52186808,  -1.19634472])"
594,9605369,1996-05-21,"array([-21.9469472 ,  -1.26484898])"
595,9605419,1996-05-28,"array([-21.5899145 ,  -1.11605341])"
596,9606231,1996-06-04,"array([-21.56164306,  -1.23557642])"
597,9607466,1996-07-30,"array([-21.69920299,  -1.17457171])"
598,9608269,1996-08-08,"array([-21.56299065,  -1.18181666])"
599,9608415,1996-08-22,"array([-21.329499  ,  -1.06350297])"
600,9608460,1996-08-27,"array([-21.64288614,  -1.16606921])"
601,9609246,1996-09-04,"array([-21.89133178,  -1.21542664])"
602,9609279,1996-09-06,"array([-21.40275574,  -1.23256647])"
603,9609311,1996-09-10,"array([-21.71360033,  -1.113575  ])"
604,9610368,1996-10-15,"array([-21.75842158,  -1.23190942])"
605,9610424,1996-10-20,"array([-21.80854312,  -1.02751686])"
606,9611247,1996-11-05,"array([-21.65038829,  -1.19345782])"
607,9611302,1996-11-11,"array([-21.6482076 ,  -1.16279147])"
608,9611363,1996-11-19,"array([-21.59880906,  -1.1866988 ])"
609,9611367,1996-11-19,"array([-21.73290464,  -1.18964959])"
610,9611397,1996-11-22,"array([-21.66572601,  -1.18273869])"
611,9611455,1996-11-27,"array([-21.62858422,  -1.17180953])"
612,9612211,1996-11-29,"array([-21.65345959,  -1.13187588])"
613,9612329,1996-12-11,"array([-21.61064446,  -1.36916271])"
614,9612402,1996-12-18,"array([-21.5907518 ,  -1.12150122])"
615,9612424,1996-12-19,"array([-21.67952822,  -1.1873616 ])"
616,9701350,1997-01-22,"array([-21.56168173,  -1.12930775])"
617,9702287,1997-02-07,"array([-21.77264139,  -1.42180463])"
618,9702350,1997-02-16,"array([-21.53211699,  -1.22433349])"
619,9703221,1997-03-03,"array([-21.51051679,  -1.13623933])"
620,9703450,1997-03-28,"array([-21.58392078,  -1.23856279])"
621,9703463,1997-03-31,"array([-21.58178332,  -1.14218311])"
622,9704244,1997-04-05,"array([-21.48397353,  -1.22305765])"
623,9704257,1997-04-07,"array([-21.50299211,  -1.09702283])"
624,9704259,1997-04-08,"array([-21.69824451,  -1.1142669 ])"
625,9704305,1997-04-11,"array([-21.54192913,  -1.21234087])"
626,9705341,1997-05-17,"array([-21.48124825,  -1.1628387 ])"
627,9705388,1997-05-22,"array([-21.7302596 ,  -1.24002099])"
628,9705398,1997-05-22,"array([-21.66746577,  -1.20744931])"
629,9706206,1997-06-01,"array([-21.7308707,  -1.3655168])"
630,9706218,1997-06-02,"array([-21.69113869,  -1.14799507])"
631,9706379,1997-06-17,"array([-21.59504926,  -1.30982484])"
632,9706412,1997-06-19,"array([-21.67731509,  -1.20051155])"
633,9706489,1997-06-24,"array([-21.60234048,  -1.21155386])"
634,9706545,1997-06-30,"array([-21.90376399,  -1.41888911])"
635,9707223,1997-07-02,"array([-21.66113223,  -1.61627784])"
636,9707229,1997-07-02,"array([-21.64245468,  -1.19665868])"
637,9707477,1997-07-25,"array([-21.53471286,  -1.09233549])"
638,9708311,1997-08-12,"array([-21.56932614,  -1.18345296])"
639,9708349,1997-08-14,"array([-21.73478249,  -1.60632625])"
640,9708357,1997-08-15,"array([-21.47741042,  -1.20253966])"
641,9708358,1997-08-15,"array([-21.53390474,  -1.20967547])"
642,9709275,1997-09-08,"array([-21.61749803,  -1.17043034])"
643,9709284,1997-09-08,"array([-21.75388189,  -1.18372909])"
644,9709493,1997-09-29,"array([-21.71635174,  -0.97910452])"
645,9710372,1997-10-16,"array([-21.6617383 ,  -1.15663242])"
646,9710447,1997-10-23,"array([-21.60609998,  -1.04156448])"
647,9712335,1997-12-11,"array([-21.7907862 ,  -1.17499957])"
648,9712394,1997-12-16,"array([-21.62458853,  -1.08477389])"
649,9712400,1997-12-16,"array([-21.65889655,  -1.10934861])"
650,9801236,1998-01-08,"array([-21.88948633,  -1.16050247])"
651,9801444,1998-01-29,"array([-21.80445272,  -1.42409199])"
652,9802241,1998-02-04,"array([-21.57338704,  -1.264242  ])"
653,9803262,1998-03-06,"array([-21.53722729,  -1.35999117])"
654,9803445,1998-03-25,"array([-21.78578569,  -1.55113312])"
655,9804241,1998-04-06,"array([-21.57231111,  -1.51086637])"
656,9804321,1998-04-17,"array([-21.54452357,  -1.1229033 ])"
657,9804331,1998-04-20,"array([-21.71956607,  -1.33640521])"
658,9804343,1998-04-21,"array([-21.68445771,  -1.08038307])"
659,9805358,1998-05-18,"array([-21.6335552 ,  -1.18949724])"
660,9805372,1998-05-19,"array([-21.83495545,  -1.1127943 ])"
661,9805373,1998-05-19,"array([-21.38574915,  -1.13179663])"
662,9805470,1998-05-26,"array([-21.4356746 ,  -1.24987855])"
663,9805498,1998-05-29,"array([-21.57712894,  -1.19766312])"
664,9806244,1998-06-03,"array([-21.60042455,  -1.36523524])"
665,9806332,1998-06-10,"array([-21.68703818,  -1.1923849 ])"
666,9806401,1998-06-18,"array([-21.64872316,  -1.17557125])"
667,9806467,1998-06-24,"array([-21.78465757,  -1.47357516])"
668,9806486,1998-06-25,"array([-21.57603228,  -1.21649185])"
669,9807207,1998-07-01,"array([-21.81935261,  -1.21408009])"
670,9807340,1998-07-11,"array([-21.63578071,  -1.22000234])"
671,9807420,1998-07-20,"array([-21.83990211,  -1.25975646])"
672,9807558,1998-07-30,"array([-21.72672879,  -1.0085834 ])"
673,9807570,1998-07-31,"array([-21.89763536,  -1.16473187])"
674,9808217,1998-08-04,"array([-21.48043319,  -1.32827285])"
675,9808278,1998-08-10,"array([-21.57380993,  -1.10073853])"
676,9808400,1998-08-24,"array([-21.39018357,  -1.24726842])"
677,9809306,1998-09-08,"array([-21.5606601 ,  -1.06672692])"
678,9809451,1998-09-18,"array([-21.89353836,  -1.27690012])"
679,9810440,1998-10-21,"array([-21.57057832,  -1.13136078])"
680,9810485,1998-10-26,"array([-21.90856686,  -1.0809805 ])"
681,9811237,1998-11-04,"array([-21.5333732 ,  -1.23234244])"
682,9811330,1998-11-14,"array([-21.67692319,  -1.16503541])"
683,9811430,1998-11-22,"array([-21.52092806,  -1.27946876])"
684,9811482,1998-11-26,"array([-21.8141203 ,  -1.24509415])"
685,9812298,1998-12-09,"array([-21.39380379,  -1.21452631])"
686,9812387,1998-12-16,"array([-21.51995613,  -1.2101366 ])"
687,9812518,1998-12-29,"array([-21.47474501,  -1.13787799])"
688,9902202,1999-01-30,"array([-21.57230735,  -1.15967257])"
689,9902452,1999-02-24,"array([-21.76558488,  -1.10774782])"
690,9903212,1999-03-01,"array([-21.70351354,  -1.02132846])"
691,9903215,1999-03-01,"array([-21.70798579,  -1.1466956 ])"
692,9903260,1999-03-04,"array([-21.62180372,  -1.4740429 ])"
693,9903282,1999-03-08,"array([-21.68510776,  -1.46781792])"
694,9903394,1999-03-18,"array([-21.53259303,  -1.2447093 ])"
695,9903498,1999-03-26,"array([-21.65873778,  -1.43268671])"
696,9904468,1999-04-27,"array([-21.60328572,  -1.45855279])"
697,9906230,1999-06-03,"array([-21.64166083,  -1.0644771 ])"
698,9906268,1999-06-07,"array([-21.50697894,  -1.1560573 ])"
699,9906273,1999-06-07,"array([-21.63761722,  -1.34975669])"
700,9906462,1999-06-23,"array([-21.52724893,  -1.22825916])"
701,9907231,1999-07-05,"array([-21.76377192,  -1.44247053])"
702,9907326,1999-07-13,"array([-21.69301292,  -0.95634684])"
703,9907375,1999-07-15,"array([-21.62077186,  -1.42663345])"
704,9907462,1999-07-22,"array([-21.58331064,  -1.18269637])"
705,9907509,1999-07-27,"array([-21.57225836,  -1.46840164])"
706,9908288,1999-08-06,"array([-21.64811419,  -1.04287686])"
707,9908388,1999-08-17,"array([-21.80201353,  -1.27726232])"
708,9909222,1999-09-02,"array([-21.51114647,  -1.19010871])"
709,9909352,1999-09-13,"array([-21.71652707,  -1.22808627])"
710,9909538,1999-09-28,"array([-21.58656388,  -1.1770662 ])"
711,9910255,1999-10-06,"array([-21.22534697,  -1.12190882])"
712,9910412,1999-10-20,"array([-21.68041575,  -1.47338745])"
713,9911407,1999-11-19,"array([-21.66626489,  -1.0418384 ])"
714,9911442,1999-11-22,"array([-21.48379967,  -0.97290738])"
715,9912320,1999-12-13,"array([-21.9096029 ,  -1.26625963])"
716,9912391,1999-12-17,"array([-21.54300827,  -1.4501289 ])"
717,9912396,1999-12-17,"array([-21.6596874 ,  -1.22237789])"
718,9912458,1999-12-22,"array([-21.76616931,  -1.23686416])"
719,6035,2000-06-03,"array([-21.56625672,  -0.94026595])"
720,101229,2001-01-20,"array([-21.63177927,  -1.00618663])"
721,108041,2001-08-03,"array([-21.36806106,  -1.16351895])"
722,108245,2001-08-29,"array([-21.53020613,  -1.03935258])"
723,109166,2001-09-19,"array([-21.68773445,  -1.14115329])"
724,201219,2002-01-23,"array([-21.51178867,  -1.0336879 ])"
725,204316,,"array([-21.80314005,  -1.37601424])"
726,205126,,"array([-21.47022827,  -1.20514558])"
727,206205,,"array([-21.44848594,  -1.07140966])"
728,207066,,"array([-21.73806373,  -0.94406033])"
729,207210,,"array([-21.85268099,  -1.62534421])"
730,208014,,"array([-21.56111378,  -1.039074  ])"
731,209326,,"array([-21.68229463,  -1.08753633])"
732,210108,,"array([-21.62836238,  -0.96477975])"
733,9207267,1992-07-28,"array([-21.52447322,  -0.86555818])"
734,9303263,1993-03-16,"array([-21.56837156,  -0.90970049])"
735,9305272,1993-05-14,"array([-21.34912972,  -1.0494028 ])"
