# index, name, _pos
609,171,"array([2.14922819, 1.07754672])"
610,1562,"array([2.15152525, 1.06792102])"
611,8751,"array([2.15566551, 1.07959366])"
612,5709,"array([2.13603877, 1.07820143])"
613,9807,"array([2.1397977 , 1.07784551])"
614,4410,"array([2.13587503, 1.07551451])"
615,6755,"array([2.14712552, 1.06595744])"
616,38,"array([2.16285397, 1.07581545])"
617,3382,"array([2.15198991, 1.07516617])"
618,8158,"array([2.16529198, 1.08726064])"
619,11254,"array([2.145605  , 1.07090406])"
620,172,"array([2.04255854, 1.1060278 ])"
621,2670,"array([2.02378477, 1.11928026])"
622,11259,"array([2.14277401, 1.07567988])"
623,4781,"array([2.16465675, 1.06913725])"
624,8533,"array([2.16334772, 1.06804579])"
625,7972,"array([2.1036577 , 1.08959469])"
626,4793,"array([2.11609147, 1.0747758 ])"
627,3624,"array([2.13534483, 1.06263301])"
628,9526,"array([2.12007153, 1.05967623])"
629,2398,"array([2.11629717, 1.0623442 ])"
630,4948,"array([2.13901556, 1.08637292])"
631,8750,"array([2.10694924, 1.07486639])"
632,5600,"array([2.11190198, 1.08353656])"
633,9538,"array([2.10415991, 1.09811867])"
634,4821,"array([2.11984884, 1.11415484])"
635,9923,"array([2.12414184, 1.07208744])"
636,3504,"array([2.10892557, 1.08631464])"
637,11923,"array([2.1052252 , 1.07971196])"
638,4836,"array([2.10585433, 1.07136126])"
639,819,"array([2.10539409, 1.09918279])"
640,3260,"array([2.13430774, 1.09569756])"
641,5629,"array([2.11300538, 1.06571687])"
642,10367,"array([2.11999207, 1.07314525])"
643,3618,"array([2.10755593, 1.07657297])"
644,839,"array([2.09883649, 1.08637373])"
645,528,"array([2.11027334, 1.10171858])"
646,4863,"array([2.13783201, 1.1096784 ])"
647,7265,"array([2.11746475, 1.0768509 ])"
648,9591,"array([2.13449132, 1.08259612])"
649,7283,"array([2.10854075, 1.08335651])"
650,6504,"array([2.11576944, 1.07705634])"
651,8104,"array([2.10671886, 1.07176523])"
652,8829,"array([2.12917874, 1.06474997])"
653,2470,"array([2.11416926, 1.0817994 ])"
654,1683,"array([2.12039906, 1.07577557])"
655,8840,"array([2.12008959, 1.08057397])"
656,3306,"array([2.10107867, 1.06914806])"
657,1200,"array([2.11194924, 1.07325875])"
658,9619,"array([2.11406348, 1.08317936])"
659,1704,"array([2.11474189, 1.07854902])"
660,9624,"array([2.11817888, 1.06969278])"
661,892,"array([2.10881097, 1.04699776])"
662,786,"array([2.10190037, 1.07145425])"
663,4139,"array([2.13230101, 1.08646285])"
664,12009,"array([2.09304465, 1.07893977])"
665,4949,"array([2.10780986, 1.11514827])"
666,10442,"array([2.11843255, 1.07272442])"
667,5721,"array([2.1125531, 1.0747782])"
668,11196,"array([2.11496381, 1.07674465])"
669,4153,"array([2.1396181 , 1.08567714])"
670,8118,"array([2.10434972, 1.08098839])"
671,4971,"array([2.10734369, 1.09462383])"
672,8121,"array([2.14022972, 1.07045639])"
673,9673,"array([2.11861227, 1.08002285])"
674,3381,"array([2.1265719 , 1.07301985])"
675,10463,"array([2.10032381, 1.09104648])"
676,12057,"array([2.10233318, 1.09210225])"
677,1769,"array([2.12699889, 1.06760928])"
678,4732,"array([2.10290026, 1.07556327])"
679,9699,"array([2.12030464, 1.06057691])"
680,9700,"array([2.11771899, 1.07333569])"
681,4823,"array([2.11046717, 1.04232368])"
682,3409,"array([2.11019585, 1.07902725])"
683,7369,"array([2.11444497, 1.07085353])"
684,6619,"array([2.09904472, 1.06942799])"
685,5019,"array([2.10662709, 1.07765732])"
686,10509,"array([2.1024503 , 1.03865706])"
687,985,"array([2.10847651, 1.09157071])"
688,11288,"array([2.115204  , 1.05360284])"
689,9733,"array([2.10899577, 1.07742386])"
690,8963,"array([2.12310582, 1.08829421])"
691,6639,"array([2.1240388, 1.0711902])"
692,5794,"array([2.10224123, 1.0825718 ])"
693,8177,"array([2.11376526, 1.07253059])"
694,7474,"array([2.13110538, 1.10042279])"
695,4250,"array([2.11673573, 1.0784959 ])"
696,2784,"array([2.10377043, 1.08447423])"
697,7409,"array([2.11797707, 1.08446213])"
698,10533,"array([2.1470526 , 1.07613546])"
699,11309,"array([2.11283487, 1.08312832])"
700,3454,"array([2.13695192, 1.07564933])"
701,7418,"array([2.10281559, 1.08654161])"
702,219,"array([2.1354682, 1.0910831])"
703,8992,"array([2.11476722, 1.08897947])"
704,2622,"array([2.11083361, 1.07848751])"
705,4005,"array([2.13384403, 1.06916286])"
706,5074,"array([2.11257641, 1.08625056])"
707,239,"array([2.11464141, 1.08487176])"
708,9020,"array([2.11604855, 1.0725421 ])"
709,1496,"array([2.13266879, 1.07616287])"
710,11351,"array([2.09626955, 1.08704602])"
711,6682,"array([2.0879907 , 1.06676646])"
712,249,"array([2.10878626, 1.08407386])"
713,254,"array([2.10670273, 1.0814449 ])"
714,9027,"array([2.14563394, 1.07405833])"
715,9793,"array([2.11346131, 1.08144262])"
716,5620,"array([2.11565927, 1.08001643])"
717,11231,"array([2.09270657, 1.06048785])"
718,8249,"array([2.12655836, 1.05201182])"
719,11375,"array([2.10025609, 1.07594857])"
720,10601,"array([2.11865961, 1.10349097])"
721,1884,"array([2.11008958, 1.07221917])"
722,2692,"array([2.11071206, 1.07683814])"
723,5894,"array([2.12776604, 1.08521187])"
724,1099,"array([2.11003763, 1.07684978])"
725,4336,"array([2.11430901, 1.07711436])"
726,299,"array([2.10617964, 1.07504857])"
727,7494,"array([2.10818061, 1.0751017 ])"
728,11398,"array([2.13529469, 1.08170615])"
729,9832,"array([2.13971317, 1.11079178])"
730,8288,"array([2.12864617, 1.04694034])"
731,8297,"array([2.11372939, 1.07142704])"
732,9862,"array([2.12311317, 1.05839064])"
733,9096,"array([2.11994797, 1.07895093])"
734,3570,"array([2.10413573, 1.08324685])"
735,10357,"array([2.11010105, 1.083747  ])"
736,12228,"array([2.11839914, 1.08636416])"
737,10662,"array([2.1149879 , 1.08334021])"
738,6982,"array([2.10737887, 1.06701938])"
739,9877,"array([2.09618102, 1.05673433])"
740,9108,"array([2.1074195 , 1.09373621])"
741,602,"array([2.10642522, 1.0624469 ])"
742,7536,"array([2.11878546, 1.07781298])"
743,343,"array([2.12046926, 1.0674995 ])"
744,10675,"array([2.10485893, 1.07264183])"
745,7543,"array([2.112263  , 1.07626338])"
746,6767,"array([2.0911653 , 1.08259635])"
747,11455,"array([2.11053729, 1.07492152])"
748,6771,"array([2.1594313 , 1.08867123])"
749,8334,"array([2.12331858, 1.07820978])"
750,5978,"array([2.11581227, 1.09171571])"
751,1158,"array([2.10789712, 1.07268997])"
752,10250,"array([2.10614465, 1.05284967])"
753,1975,"array([2.11698919, 1.07198355])"
754,9912,"array([2.11804035, 1.0908417 ])"
755,9142,"array([2.10435279, 1.07824582])"
756,10698,"array([2.10727848, 1.08029491])"
757,4419,"array([2.10645819, 1.07091506])"
758,1979,"array([2.10444207, 1.08392533])"
759,10701,"array([2.11913488, 1.05755935])"
760,10099,"array([2.10800998, 1.08814424])"
761,5219,"array([2.10459454, 1.10344883])"
762,10703,"array([2.11116856, 1.08197188])"
763,3266,"array([2.10648075, 1.09453145])"
764,6792,"array([2.12232265, 1.0664706 ])"
765,11489,"array([2.10628563, 1.06525716])"
766,1181,"array([2.13236847, 1.05833375])"
767,9931,"array([2.1309578 , 1.06578748])"
768,11492,"array([2.12218763, 1.07619729])"
769,4101,"array([2.13231264, 1.0468919 ])"
770,2799,"array([2.09699229, 1.08054548])"
771,444,"array([2.15345131, 1.07167066])"
772,2000,"array([2.10502259, 1.06794765])"
773,8366,"array([2.13687612, 1.07875271])"
774,4449,"array([2.10865928, 1.03412296])"
775,11811,"array([2.11583493, 1.03685344])"
776,4450,"array([2.11494009, 1.08557548])"
777,9958,"array([2.13734064, 1.07143564])"
778,6819,"array([2.10602127, 1.08092549])"
779,8381,"array([2.11968629, 1.07474841])"
780,10737,"array([2.1296824 , 1.05206676])"
781,4460,"array([2.09989637, 1.07660177])"
782,1216,"array([2.11654404, 1.07427779])"
783,11533,"array([2.10206808, 1.08041666])"
784,2834,"array([2.10038801, 1.07092283])"
785,1224,"array([2.11290577, 1.07895944])"
786,4470,"array([2.12476274, 1.09124336])"
787,3678,"array([2.10346531, 1.06939878])"
788,9980,"array([2.10184919, 1.07606685])"
789,9203,"array([2.10941495, 1.084166  ])"
790,6073,"array([2.11868454, 1.08476948])"
791,7768,"array([2.1325833 , 1.10194161])"
792,3691,"array([2.10014649, 1.05667367])"
793,8805,"array([2.10555474, 1.07272394])"
794,10775,"array([2.10546412, 1.10017135])"
795,7647,"array([2.10545762, 1.07902905])"
796,4808,"array([2.13704397, 1.07072999])"
797,2883,"array([2.10323941, 1.04854119])"
798,6104,"array([2.12643416, 1.05316804])"
799,5309,"array([2.12001126, 1.08675307])"
800,5310,"array([2.13784026, 1.09714129])"
801,11585,"array([2.10050544, 1.10082372])"
802,2089,"array([2.12332778, 1.03691584])"
803,6331,"array([2.13595554, 1.08274217])"
804,490,"array([2.13486126, 1.09734754])"
805,2197,"array([2.10077593, 1.0717425 ])"
806,10028,"array([2.10689306, 1.07716785])"
807,6920,"array([2.08156457, 1.0905928 ])"
808,2923,"array([2.10585391, 1.08171805])"
809,519,"array([2.13561928, 1.07634022])"
810,6140,"array([2.10997197, 1.0775493 ])"
811,10821,"array([2.10134381, 1.0556545 ])"
812,8478,"array([2.1162118 , 1.08040363])"
813,12398,"array([2.1174922 , 1.08556469])"
814,10824,"array([2.13332294, 1.07156603])"
815,10252,"array([2.13883645, 1.10736922])"
816,8481,"array([2.12403209, 1.06680901])"
817,1332,"array([2.14267485, 1.0678036 ])"
818,11152,"array([2.08088597, 1.08932973])"
819,10835,"array([2.11460677, 1.08652001])"
820,5361,"array([2.1009525 , 1.05278528])"
821,2954,"array([2.11135579, 1.07457762])"
822,2142,"array([2.11633187, 1.05743562])"
823,10068,"array([2.13267372, 1.05487638])"
824,3583,"array([2.10074833, 1.08857649])"
825,10073,"array([2.11627568, 1.07663291])"
826,5368,"array([2.14535054, 1.04874296])"
827,8504,"array([2.12084162, 1.0618873 ])"
828,12422,"array([2.13919397, 1.06148149])"
829,1548,"array([2.10948413, 1.10112404])"
830,6178,"array([2.09382864, 1.07706831])"
831,11654,"array([2.11898904, 1.08297742])"
832,2798,"array([2.11186526, 1.08197062])"
833,5385,"array([2.10481239, 1.09331252])"
834,8525,"array([2.10620506, 1.0741947 ])"
835,7592,"array([2.11235898, 1.07203527])"
836,7749,"array([2.11002918, 1.08157119])"
837,8305,"array([2.09975809, 1.06881874])"
838,2176,"array([2.09477291, 1.06946882])"
839,8535,"array([2.13484608, 1.08769552])"
840,2180,"array([2.10068037, 1.09709593])"
841,2181,"array([2.11894062, 1.09239076])"
842,9329,"array([2.10640772, 1.07565051])"
843,2196,"array([2.10857335, 1.07822405])"
844,6219,"array([2.10728369, 1.0743361 ])"
845,9361,"array([2.11094685, 1.07353207])"
846,1405,"array([2.10708132, 1.07587304])"
847,8694,"array([2.08836243, 1.07780118])"
848,10120,"array([2.11813035, 1.08540852])"
849,4633,"array([2.09542918, 1.07606182])"
850,7789,"array([2.10649561, 1.10550007])"
851,615,"array([2.11234276, 1.06033077])"
852,6235,"array([2.11899914, 1.06972781])"
853,7804,"array([2.10167717, 1.05938561])"
854,9359,"array([2.12007498, 1.0782042 ])"
855,12489,"array([2.11248175, 1.06825786])"
856,8587,"array([2.081741 , 1.0728333])"
857,6245,"array([2.13222704, 1.09221775])"
858,10147,"array([2.10139305, 1.06831168])"
859,11735,"array([2.11364358, 1.06740511])"
860,11737,"array([2.10547333, 1.08614006])"
861,4666,"array([2.14035756, 1.06672462])"
862,2248,"array([2.10918063, 1.07947063])"
863,3072,"array([2.10622249, 1.08436232])"
864,5964,"array([2.12615109, 1.07520017])"
865,10168,"array([2.10144159, 1.08271443])"
866,11722,"array([2.07890573, 1.05735593])"
867,648,"array([2.12185601, 1.04828374])"
868,5257,"array([2.10027712, 1.09307964])"
869,9402,"array([2.14059459, 1.079667  ])"
870,6296,"array([2.11243008, 1.06521548])"
871,8630,"array([2.13376316, 1.09734594])"
872,10197,"array([2.10141579, 1.07345482])"
873,11779,"array([2.09875949, 1.08752332])"
874,6304,"array([2.12391385, 1.09183909])"
875,10548,"array([2.14782147, 1.08618223])"
876,10204,"array([2.11540267, 1.08691683])"
877,10976,"array([2.12502739, 1.06476635])"
878,1346,"array([2.10719337, 1.07266592])"
879,12220,"array([2.10950789, 1.09163767])"
880,6003,"array([2.11362051, 1.07377001])"
881,12581,"array([2.12508381, 1.06942473])"
882,10229,"array([2.12577689, 1.08562685])"
883,9447,"array([2.10117039, 1.07826236])"
884,706,"array([2.105066  , 1.07696587])"
885,8668,"array([2.10533824, 1.06135117])"
886,6340,"array([2.11836906, 1.08257213])"
887,7923,"array([2.12011909, 1.08388952])"
888,9295,"array([2.12200765, 1.05743184])"
889,11014,"array([2.10164458, 1.07763866])"
890,11015,"array([2.12631401, 1.071549  ])"
891,10256,"array([2.11822631, 1.08834354])"
892,7936,"array([2.11880704, 1.06794117])"
893,9480,"array([2.10172948, 1.08985929])"
894,3171,"array([2.09969212, 1.08607457])"
895,739,"array([2.11374274, 1.08217256])"
896,12531,"array([2.10738442, 1.08824364])"
897,4047,"array([2.11202494, 1.07146383])"
898,3188,"array([2.11618407, 1.06843172])"
899,9496,"array([2.08968325, 1.11644348])"
900,2367,"array([2.1326518 , 1.07769844])"
901,901,"array([2.11330741, 1.09365387])"
902,1524,"array([2.11572998, 1.08161246])"
903,10286,"array([2.10523527, 1.0847865 ])"
904,11870,"array([2.12477166, 1.07397456])"
905,175,"array([2.0944284 , 1.09824276])"
906,176,"array([2.05913297, 1.07865702])"
907,177,"array([2.10855164, 1.03906752])"
908,3526,"array([2.11469204, 1.07160393])"
909,10119,"array([2.10177827, 1.01078962])"
910,3842,"array([2.1221379 , 1.07325275])"
911,8577,"array([2.10221157, 1.00245608])"
912,6417,"array([2.12416435, 1.04384382])"
913,1337,"array([2.10153984, 1.01255265])"
914,3521,"array([2.09979782, 1.01271788])"
915,12513,"array([2.11536458, 1.07870876])"
916,178,"array([2.16475335, 1.09623634])"
917,2492,"array([2.14547502, 1.10660433])"
918,179,"array([2.04892138, 1.09612675])"
919,180,"array([2.04671749, 1.08767753])"
920,182,"array([2.0826956 , 1.07345303])"
921,183,"array([2.07972429, 0.99252182])"
922,3442,"array([2.0859065 , 1.01259271])"
923,184,"array([2.18195689, 1.07720087])"
924,186,"array([2.16538891, 1.04494789])"
925,6984,"array([2.14457359, 1.06628773])"
926,7072,"array([2.16700712, 1.04841292])"
927,5996,"array([2.18028684, 1.03620173])"
928,2491,"array([2.17556661, 1.0420677 ])"
929,5130,"array([2.18018458, 1.0380255 ])"
930,6808,"array([2.17177521, 1.04719294])"
931,187,"array([2.09432865, 1.09020285])"
932,6341,"array([2.10407712, 1.07440992])"
933,10402,"array([2.09534153, 1.07678375])"
934,188,"array([2.06348103, 1.11750408])"
935,189,"array([2.10794477, 1.11890816])"
936,3562,"array([2.10869001, 1.08881045])"
937,190,"array([2.06805381, 1.06450772])"
938,9148,"array([2.15052044, 1.11524673])"
939,12266,"array([2.15939064, 1.11522812])"
940,7898,"array([2.12602445, 1.07233273])"
941,6403,"array([2.10415843, 1.0961371 ])"
942,3500,"array([2.14708464, 1.11830401])"
943,4018,"array([2.10797766, 1.08392334])"
944,3418,"array([2.16076168, 1.11454135])"
945,3205,"array([2.110197  , 1.07575385])"
946,8731,"array([2.11864845, 1.08181136])"
947,3427,"array([2.15973856, 1.11663639])"
948,1392,"array([2.12925256, 1.10602447])"
949,8734,"array([2.14389746, 1.11086915])"
950,592,"array([2.11350556, 1.09014098])"
951,7202,"array([2.10894979, 1.06640429])"
952,7984,"array([2.15789047, 1.11776272])"
953,8743,"array([2.15262804, 1.11402188])"
954,2446,"array([2.15104451, 1.08757631])"
955,10511,"array([2.13148107, 1.08928491])"
956,6042,"array([2.14024223, 1.05003255])"
957,4629,"array([2.1115943 , 1.12180381])"
958,2806,"array([2.12439347, 1.08414168])"
959,6636,"array([2.12165131, 1.07865725])"
960,2409,"array([2.10971121, 1.08620089])"
961,10086,"array([2.10957352, 1.07864397])"
962,10876,"array([2.10472387, 1.08150235])"
963,7406,"array([2.12954238, 1.06838079])"
964,3866,"array([2.13504656, 1.08638455])"
965,11913,"array([2.11840759, 1.09622054])"
966,9435,"array([2.10990758, 1.08899227])"
967,1818,"array([2.12494975, 1.08667724])"
968,2607,"array([2.12514857, 1.06218446])"
969,6222,"array([2.1288961 , 1.04887891])"
970,5436,"array([2.11818962, 1.08372153])"
971,7430,"array([2.14567111, 1.11792166])"
972,8192,"array([2.14841734, 1.116197  ])"
973,7637,"array([2.15779072, 1.11268175])"
974,6056,"array([2.13353905, 1.08615284])"
975,6971,"array([2.12142073, 1.08500394])"
976,6246,"array([2.12501438, 1.07647827])"
977,2430,"array([2.14831338, 1.11753121])"
978,7613,"array([2.11277012, 1.06986358])"
979,4838,"array([2.12477382, 1.07107058])"
980,3731,"array([2.1496292 , 1.11798122])"
981,4468,"array([2.16801006, 1.07180313])"
982,1831,"array([2.11662619, 1.08130454])"
983,2148,"array([2.1075353 , 1.08743237])"
984,8020,"array([2.16739242, 1.09368969])"
985,7147,"array([2.11222394, 1.06628753])"
986,6412,"array([2.10711685, 1.06483917])"
987,6438,"array([2.1611732 , 1.11683906])"
988,3166,"array([2.10311703, 1.09432778])"
989,2754,"array([2.15815735, 1.11631788])"
990,9984,"array([2.11081294, 1.08314719])"
991,4545,"array([2.16107697, 1.10825354])"
992,837,"array([2.14296338, 1.09037333])"
993,9777,"array([2.10783979, 1.07203949])"
994,4487,"array([2.11643201, 1.07889242])"
995,1237,"array([2.11478589, 1.07796048])"
996,6010,"array([2.10970485, 1.07055602])"
997,6481,"array([2.14556345, 1.05154225])"
998,5646,"array([2.143133  , 1.12151951])"
999,7511,"array([2.13631721, 1.08062888])"
1000,5122,"array([2.13704708, 1.10514155])"
1001,256,"array([2.12877729, 1.10241239])"
1002,11357,"array([2.1482266 , 1.10721447])"
1003,4687,"array([2.10485648, 1.08653975])"
1004,1264,"array([2.12807707, 1.10132697])"
1005,3761,"array([2.13308869, 1.04616887])"
1006,4095,"array([2.15921628, 1.11054216])"
1007,10012,"array([2.11567776, 1.07515104])"
1008,4800,"array([2.12490915, 1.12207566])"
1009,8625,"array([2.11526283, 1.0795462 ])"
1010,268,"array([2.15943722, 1.11821612])"
1011,8913,"array([2.15669304, 1.1164395 ])"
1012,10394,"array([2.15100058, 1.11794413])"
1013,3102,"array([2.15593741, 1.11761449])"
1014,7870,"array([2.16298619, 1.07056973])"
1015,6704,"array([2.12980864, 1.09088968])"
1016,9558,"array([2.12692734, 1.09776704])"
1017,12545,"array([2.10948486, 1.07795337])"
1018,1087,"array([2.11623645, 1.08929872])"
1019,1290,"array([2.1081    , 1.07443356])"
1020,3114,"array([2.1045147 , 1.07946438])"
1021,1472,"array([2.15269959, 1.10175533])"
1022,3118,"array([2.13037245, 1.09570641])"
1023,7310,"array([2.13686506, 1.05112061])"
1024,7311,"array([2.14684775, 1.11684158])"
1025,3531,"array([2.16256132, 1.11049305])"
1026,4707,"array([2.14641042, 1.12109735])"
1027,10029,"array([2.16014721, 1.10953053])"
